Sample,Enterobacteriaceae,Alcaligenaceae,Enterococcaceae,Sphingobacteriaceae,Comamonadaceae,Paenibacillaceae,Moraxellaceae,Clostridiaceae,Erysipelotrichaceae,Peptostreptococcaceae,Veillonellaceae,Morganellaceae,Peptoniphilaceae,Campylobacteraceae,Actinomycetaceae,Bacillales_unclassified,Bacteroidaceae,Akkermansiaceae,Lactobacillaceae,Lachnospiraceae,Sutterellaceae,Proteobacteria_unclassified,Streptococcaceae,Staphylococcaceae,Sphingomonadaceae,Bifidobacteriaceae,Corynebacteriaceae,Dermabacteraceae,Mycobacteriaceae,Ruminococcaceae,Eggerthellaceae,Oscillospiraceae,Pseudomonadaceae,Propionibacteriaceae,Yersiniaceae,Dysgonomonadaceae,Coriobacteriaceae,Fusobacteriaceae
Gn3_7E_dam,4.33158,0,12.28573,0,0,0,0,33.27371,0,3.46939,0,0.95977,0.36399,0,0.16737,0,0,0,0,0,0,0,0,0,0,45.14846,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_7Edam_Stool,2.18452,0,11.55173,0,0,0,0,16.11079,0,0.84668,0,0.56144,2.35416,0,3.27367,0,0,0,0,0,0,0,0,0,0,63.11701,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_7F_dam,7.6246,0,11.89288,0,0,0,0,36.54203,0,0.80779,0,1.50897,1.81396,0,0.16888,0,0,0,0,0,0,0,0,0,0,39.6409,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_7Fdam_Stool,3.64193,0,8.67554,0,0,0,0,31.42434,0,5.30805,0,1.00985,0.58965,0,0.18667,0,0,0,0,0,0,0,0,0,0,49.16397,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_8Ddam_Stool_211105-2,56.58166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37767,0,0,36.06718,0,0.78427,0,0,0,0,0,3.58397,0.60524,0,0,0
Gn3_A_Innoc,15.53061,0,5.71807,0,0,0,0,27.23074,26.99102,9.59891,5.28261,1.13158,4.32003,2.06725,2.12917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_A1_Cwash,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_A1_Stool,96.16607,0,3.04447,0,0,0,0,0,0,0.78946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_A2_Cwash,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_A3_Cwash,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_A3_Stool_DoL10,98.2859,0,1.7141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_A3_Stool_DoL11,97.21938,0,2.78062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_A4_Cwash,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_A5_Cwash,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_A5_Stool_Dol10,97.92176,0,2.07824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_A5_Stool_dol11,94.71664,0,4.74114,0,0,0,0,0.38109,0,0.16112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_A5_Stool_dol12,97.43032,0,2.56968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_A6_Cwash,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_AB_Innoc,9.01392,0,4.86155,0,0,0,0,29.47792,10.70679,6.16737,6.69253,0.02183,2.6109,0.84145,2.93808,0,0,0,0,0,0,0,0,0,0,26.66766,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_AB10_Cwash,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_AB10_Stool,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_AB12_Stool,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_AB6_Cwash,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_AB6_Stool,50.10092,0,8.88815,0,0,0,0,0,0,0,0,41.01093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_AB7_Cwash,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_AB7_Stool,72.63678,0,3.44766,0,0,0,0,0,0,0,0,23.91557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_AB8_Cwash,59.05595,0,0,0,0,0,0,0,0,0,0,40.94405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_AB8_Stool,57.64232,0,4.31945,0,0,0,0,9.9813,0,0.41638,0,27.47227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16827,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_AB9_Stool,26.30443,0,19.13476,0,0,0,0,0.92122,0.40422,0.08928,0,49.03017,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11592,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_B_Innoc,4.74956,0,4.73858,0,0,0,0,19.06539,0,2.52488,12.41689,0.17561,1.83146,0,5.96731,0,0,0,0,0,0,0,0,0,0,48.53032,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_B1_Stool,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_B10_Cwash,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_B11_Cwash,67.73913,0,0,0,0,0,0,32.26087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_B13_Cwash,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_B13_Stool,97.6856,0,1.00683,0,0,0,0,0,0,0.72941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57817,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_B14_Cwash,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_B14_Stool,97.14943,0,2.78565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06492,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_B15_Cwash,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_B15_Stool,96.11993,0,1.54375,0,0,0,0,0,0,2.33632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_B16_Cwash,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_B2_Stool,0.50707,0,99.16052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33241,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_B3_Stool,1.1143,0,98.73329,0,0,0,0,0,0,0.04952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10289,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_B4_Stool,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_B5_Stool,2.7951,0,96.26949,0,0,0,0,0,0,0.07507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86034,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_B6_Stool,88.14558,0,10.83665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01777,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_B7_Stool,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_B9_Cwash,80.76159,0,0,0,0,0,0,19.23841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_BP7_Cwash,92.40859,0,0,0,0,0,0,7.59141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_BP8_Cwash,89.19075,0,0,0,0,0,0,10.80925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_E1_Cwash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
Gn3_E2_Cwash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
Gn3_F1_Stool,60.32317,0,19.30496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.20773,0,0,0,0,0,0,0.16414,0,0,0,0,0
Gn3_F2_Stool,67.26182,0,24.70851,0,0,0,0,0,0,0.07867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54219,0,0,0,0,0,0,1.40881,0,0,0,0,0
Gn4_E_Innoc,67.96914,0,3.07713,0,0,0,0,6.56374,0,0,8.13146,0,3.0413,0,0.05349,0,0,0,4.83724,0,0,0,0.25066,0,0,6.02521,0.03836,0,0,0,0,0,0,0.01228,0,0,0,0
Gn4_F_Innoc,63.49064,0,4.65116,0,0,0,0,6.62879,0,0,9.14957,0,3.61704,0,0.0193,0,0,0,4.67847,0,0,0,0.26282,0,0,7.48916,0.01304,0,0,0,0,0,0,0,0,0,0,0
Gn4_G_Innoc,6.5465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.4535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn4_H_Innoc,77.19964,0,6.03998,0,0,0,0,0,0,0,0,0,0.14381,0,0.53684,0,0,0,0,0,0,0,0,12.07156,0,0,0,0.82772,0,0,0,0,0,3.18045,0,0,0,0
Gn4_I_Innoc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97064,0.13755,0,33.57878,0,0,0,0,0,0,0,0,63.31304,0,0,0
gnoto1_A_inoc,13.17659,0,2.15555,0,0,0,0,49.38212,21.47781,4.02336,4.14021,1.43468,1.69651,0.61555,1.89762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_AM1_d10,80.02208,0,0.23812,0,0,0,0,1.83814,0,1.30774,0,16.59392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_AM1_d20_colon,10.81094,0,7.57413,0,0,0,0,40.93135,32.15158,7.72203,0,0.80997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_AM2_d10,72.81419,0,2.21389,0,0,0,0,11.77939,0.39561,3.02304,0,9.77388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_AM2_d20_colon,15.60099,0,3.5467,0,0,0,0,33.35696,39.50911,6.34553,0,1.64071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_AM3_d10,36.93945,0,3.78593,0,0,0,0,20.72921,0.3225,1.65869,0,36.56423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_AM3_d20_colon,13.94087,0,11.71024,0,0,0,0,44.44766,24.22322,4.79226,0,0.88575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_AM4_d10,81.47366,0,1.13602,0,0,0,0,7.03933,1.80157,1.69071,0,6.85871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_AM4_d20_colon,11.64229,0,5.75981,0,0,0,0,42.3845,32.86842,6.59634,0,0.74863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_AP1_d10,98.10965,0,1.13848,0,0,0,0,0.01749,0,0.73438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_AP1_d19_colon,18.05411,0,29.43771,0,0,0,0,26.33421,22.57242,3.52192,0,0.07962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_AP2_d10,97.65755,0,1.23535,0,0,0,0,0.80186,0,0.30524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_AP2_d19_colon,17.29085,0,28.74736,0,0,0,0,27.53452,22.25919,4.16809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_AP3_d10,88.03108,0,1.58357,0,0,0,0,5.9115,0.30884,1.52333,0,2.64168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_AP3_d20_colon,16.52606,0,15.5292,0,0,0,0,29.83361,30.98364,6.27439,0,0.8531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_AP4_d10,92.88102,0,2.55934,0,0,0,0,3.47484,0.18473,0.90007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_AP4_d20_colon,9.10746,0,3.23017,0,0,0,0,41.69773,36.56156,7.82243,0,1.58065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_B_inoc,4.80975,0,1.39581,0,0,0,0,26.72549,0,5.90028,3.81844,0.31419,1.03186,0,2.52395,0,0,0,0,0,0,0,0,0,0,53.48024,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BA1_d10,14.59103,0,81.98658,0,0,0,0,0.81076,0,1.74548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86614,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BA1_d20_colon,1.45739,0,3.12993,0,0,0,0,29.75136,0,6.91116,0,0.5553,0,0,0,0,0,0,0,0,0,0,0,0,0,58.19486,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BA2_d10,28.06622,0,1.39391,0,0,0,0,0.11094,0,0.57744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.85149,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BA2_d20_colon,1.9241,0,2.94396,0,0,0,0,41.48395,0,10.47756,0,0.40573,0,0,0,0,0,0,0,0,0,0,0,0,0,42.7647,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BA3_d10,14.87507,0,2.73923,0,0,0,0,0.03174,0,1.52134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.83261,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BA3_d20_colon,2.64301,0,2.64251,0,0,0,0,25.92709,0,8.01908,0,0.60915,0,0,0,0,0,0,0,0,0,0,0,0,0,60.15915,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BA4_d10,91.54154,0,2.89181,0,0,0,0,3.05798,0,1.82379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68489,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BA4_d20_colon,3.06383,0,3.68556,0,0,0,0,30.71943,0,8.28796,0,0.41579,0,0,0,0,0,0,0,0,0,0,0,0,0,53.82744,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BM1_d10,78.72411,0,16.34334,0,0,0,0,0,0,2.62257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30998,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BM1_d20_colon,4.01849,0,2.39153,0,0,0,0,35.19467,0,7.1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.21501,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BM2_d10,83.97746,0,11.4325,0,0,0,0,0.5881,0,2.69129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31066,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BM2_d20_colon,4.07608,0,1.25053,0,0,0,0,37.72709,0,6.66635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.27995,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BM3_d10,54.75356,0,41.50227,0,0,0,0,0.26641,0,1.91173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56603,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BM3_d20_colon,4.84545,0,2.7126,0,0,0,0,42.31213,0,9.68699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.44283,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BM4_d10,66.00405,0,22.69012,0,0,0,0,0,0,2.50328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.80256,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BM4_d20_colon,1.80834,0,0.55291,0,0,0,0,48.50698,0,9.61718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.51458,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BM5_d10,78.96332,0,11.08766,0,0,0,0,0.77754,0,4.68078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49069,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BM5_d20_colon,6.89383,0,1.06054,0,0,0,0,63.79924,0,12.49769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7487,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BP1_d10,84.16515,0,15.62436,0,0,0,0,0,0,0.21049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BP1_d20_colon,3.59515,0,4.90437,0,0,0,0,86.08903,0,4.67109,0,0.44504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29532,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BP2_d10,0,0,93.29831,0,0,0,0,0,0,6.70169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BP2_d20_colon,4.6283,0,1.05189,0,0,0,0,87.57259,0,5.61002,0,0.33255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80467,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BP3_d10,91.69623,0,6.84667,0,0,0,0,0.02282,0,0.80797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6263,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BP3_d20_colon,6.73521,0,12.15022,0,0,0,0,70.48322,0,6.48136,0,0.67485,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47515,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BP4_d10,7.28777,0,89.78108,0,0,0,0,0.93235,0,1.85985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13895,0,0,0,0,0,0,0,0,0,0,0,0
gnoto1_BP4_d20_colon,6.61687,0,2.32346,0,0,0,0,82.67289,0,6.33499,0,0.18152,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87027,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BA1_d10,14.46135,0,6.62201,0,0,0,0,0,0,0.51499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.40164,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BA1_d20_colon,22.30451,0,0,0,0,0,0,40.1157,0,4.33126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.24854,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BA2_d10,85.58467,0,14.41533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BA2_d20_colon,7.12214,0,1.26636,0,0,0,0,24.68001,0,14.05246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.87903,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BA3_d10,9.51341,0,2.87465,0,0,0,0,0.12539,0,0.32952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.15704,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BA3_d20_colon,7.04896,0,0.92539,0,0,0,0,35.37075,0,8.89331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.76158,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BA4_d10,6.84182,0,1.81104,0,0,0,0,0,0,0.45698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.89016,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BA5_d10,61.50105,0,38.49895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BA5_d20_colon,15.03853,0,4.56905,0,0,0,0,60.33376,0,20.05866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BA6_d20_colon,16.32617,0,9.65511,0,0,0,0,55.80518,0,10.62565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58789,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BA7_d20_colon,2.37084,0,1.63012,0,0,0,0,36.40215,0,10.20114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.39575,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BM1_d10,19.32822,0,2.48443,0,0,0,0,0,0,0.55941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.62795,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BM1_d20_colon,2.55027,0,1.01588,0,0,0,0,45.10055,0,6.51953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.81376,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BM2_d10,7.93067,0,2.48278,0,0,0,0,0.06466,0,0.70804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.81386,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BM2_d20_colon,0,0,0,0,0,0,0,21.99666,0,7.37918,0,0,0,0,1.71781,0,0,0,0,0,0,0,0,0,0,68.90635,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BM3_d10,65.9885,0,18.36425,0,0,0,0,0.7902,0,4.52238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.33467,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BM3_d20_colon,6.85361,0,1.60281,0,0,0,0,43.60854,0,8.55538,0,0,0,0,0.08757,0,0,0,0,0,0,0,0,0,0,39.29209,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BM4_d10,8.76568,0,2.18515,0,0,0,0,0,0,0.39968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.6495,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BM4_d20_colon,5.47129,0,2.37281,0,0,0,0,38.62979,0,10.70728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.81883,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BM5_d10,57.1466,0,5.6849,0,0,0,0,1.82051,0,4.55782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.79018,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BM5_d20_colon,5.01343,0,1.61223,0,0,0,0,47.90579,0,7.52295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.94561,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BM6_d10,14.4313,0,3.85108,0,0,0,0,0.04549,0,0.95869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.71344,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BM6_d20_colon,7.7262,0,2.3597,0,0,0,0,47.28467,0,7.54104,0,0,0,0,0.02458,0,0,0,0,0,0,0,0,0,0,35.0638,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BM7_d10,86.95256,0,13.04744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BM7_d20_colon,3.30722,0,1.92356,0,0,0,0,42.43927,0,9.47379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.85616,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BP1_d10,8.60979,0,82.97053,0,0,0,0,0.76928,0,1.99846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65193,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BP1_d20_colon,9.72979,0,0.14948,0,0,0,0,70.62396,0,9.62373,0,0.33812,0,0,0,0,0,0,0,0,0,0,0,0,0,9.53492,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BP2_d10,72.10759,0,26.69404,0,0,0,0,0,0,0.38964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80874,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BP2_d20_colon,15.93837,0,0,0,0,0,0,47.21971,0,10.685,5.70652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.45039,0,0,0,0,0,0,0,0,0,0,0,0
gnoto2_BP3_d10,4.93159,0,79.74587,0,0,0,0,0.32493,0,6.06666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93095,0,0,0,0,0,0,0,0,0,0,0,0
